name,latency,read_uncached,write,price
Kingston 9905664-010.A00G 4GB,25,13860,8988,NA
Kingston 9905665-009.A00G 4GB,27,16046,11094,NA
Kingston 9905665-023.A00G 4GB,26,14810,8602,NA
Kingston 9905668-001.A00G 8GB,27,13348,8073,NA
Kingston 9905668-002.A00G 8GB,29,13572,9400,NA
Kingston 9905678-005.A00G 8GB,28,12807,7653,NA
Kingston 9905678-006.A00G 4GB,26,14774,10870,NA
Kingston 9905678-007.A00G 8GB,23,16330,11964,NA
Kingston 9905678-012.A00G 8GB,24,15793,10238,NA
Kingston 9905678-014.A00G 4GB,23,16685,12384,NA
Kingston 9905678-023.A00G 8GB,25,14292,8763,NA
Kingston 9905678-024.A00G 4GB,23,15826,10813,NA
Kingston 9905678-026.A00G 8GB,23,16334,11383,NA
Kingston 9905678-027.A00G 8GB,24,14571,8123,NA
Kingston 9905678-028.A00G 8GB,24,15925,10943,NA
Kingston 9905678-029.A00G 8GB,25,12587,6929,NA
Kingston 9905678-033.A00G 4GB,23,16192,11345,NA
Kingston 9905678-041.A00G 4GB,26,15807,10928,NA
Kingston 9905678-042.A00G 8GB,23,16095,9960,NA
Kingston 9905678-043.A00G 8GB,24,15347,10420,NA
Kingston 9905678-065.A00G 8GB,27,13661,9168,NA
Kingston 9905678-102.A00G 8GB,25,14963,10532,NA
Kingston 9905678-105.A00G 8GB,23,16145,10869,NA
Kingston 9905678-138.A00G 8GB,23,16310,10891,NA
Kingston 9905678-139.A00G 8GB,27,13217,8150,NA
Kingston 9905678-156.A00G 8GB,27,16632,12753,NA
Kingston 9905701-008.A00G 16GB,26,15371,10247,NA
Kingston 9905701-017.A00G 16GB,23,17694,12768,NA
Kingston 9905701-020.A00G 16GB,29,15299,12157,NA
Kingston 9905702-006.A00G 8GB,23,14139,7472,NA
Kingston 9905702-007.A00G 8GB,25,18309,13663,NA
Kingston 9905702-010.A00G 8GB,25,16009,10340,NA
Kingston 9905702-012.A00G 8GB,33,9610,6436,NA
Kingston 9905702-017.A00G 8GB,28,13713,10711,NA
Kingston 9905702-027.A00G 8GB,23,17682,13056,NA
Kingston 9905703-008.A00G 16GB,26,15876,11320,NA
Kingston 9905703-011.A00G 16GB,28,15488,10386,NA
Kingston 9932291-002.A00G 4GB,23,15519,8817,NA
Kingston 9932301-P01.A00G 4GB,20,19865,14225,NA
Kingston 9965589-005.A01G 8GB,40,12479,9123,NA
Kingston 9965589-006.E00G 8GB,35,10050,6504,NA
Kingston 9965589-007.D01G 8GB,35,9136,7623,NA
Kingston 9965589-008.D01G 8GB,37,9848,7411,NA
Kingston 9965589-008.D02G 8GB,36,9725,7294,NA
Kingston 9965589-013.A00G 8GB,34,9999,8612,NA
Kingston 9965589-024.D01G 16GB,33,10315,7869,NA
Kingston 9965589-031.D01G 2GB,33,10667,8113,NA
Kingston 9965589-033.D00G 8GB,30,11604,8089,NA
Kingston 9965589-035.D00G 16GB,36,10043,5974,NA
Kingston 9965596-016.B01G 8GB,35,9450,6076,NA
Kingston 9965596-029.B00G 4GB,35,9590,7334,NA
Kingston 9965596-031.B00G 8GB,31,10873,7890,NA
Kingston 9965596-035.B00G 4GB,38,7600,7708,NA
Kingston 9965600-011.A01G 16GB,29,12277,8079,NA
Kingston 9965600-012.A01G 16GB,36,10303,7970,NA
Kingston 9965600-012.A02G 16GB,37,9809,7214,NA
Kingston 9965600-018.A00G 16GB,32,10357,8940,NA
Kingston 9965600-023.A00G 16GB,36,9827,8401,NA
Kingston 9965600-027.A01G 16GB,34,10805,8522,NA
Kingston 9965600-033.A00G 16GB,41,8945,6696,NA
Kingston 9965604-001.D00G 16GB,35,10524,7977,NA
Kingston 9965604-008.D00G 16GB,34,10665,7246,NA
Kingston 9965604-033.D00G 16GB,38,10079,7950,NA
Kingston 9965640-006.A01G 32GB,34,11234,7550,NA
Kingston 9965640-008.A01G 32GB,37,8711,7353,NA
Kingston 9965640-013.A01G 32GB,34,10059,7406,NA
Kingston 9965640-015.A00G 32GB,34,9485,8905,NA
Kingston 9965640-016.A00G 32GB,42,8275,5809,NA
Kingston 9965662-004.A00G 16GB,31,12121,8505,NA
Kingston 9965662-008.A01G 16GB,32,10346,7933,NA
Kingston 9965662-009.A00G 16GB,37,9264,7239,NA
Kingston 9965662-010.A00G 16GB,32,11007,8631,NA
Kingston 9965662-013.A01G 16GB,40,9246,6368,NA
Kingston 9965667-001.A00G 16GB,39,10143,7685,NA
Kingston 9965669-008.A03G 16GB,27,14910,10526,NA
Kingston 9965669-009.A00G 8GB,33,10348,8274,NA
Kingston 9965669-017.A00G 16GB,23,17622,13236,NA
Kingston 9965669-025.A00G 8GB,23,15756,9488,NA
Kingston 9965684-005.A00G 8GB,28,13644,7672,NA
Kingston 99U5624-001.A00G 8GB,32,14889,9457,NA
Kingston 99U5643-001.A00G 8GB,22,17717,13469,NA
Kingston ACR21D4S15HAG/8G 8GB,26,13602,10693,NA
Kingston ACR24D4S7D8MB-16 16GB,26,15391,10979,NA
Kingston ACR24D4S7S1MB-4 4GB,26,14503,10278,NA
Kingston ACR24D4S7S8MB-8 8GB,27,14187,10374,NA
Kingston ACR24D4U7S8MB-8 8GB,25,15661,10815,NA
Kingston ACR26D4S9D8MD-16 16GB,25,15348,10208,NA
Kingston ACR26D4S9S8ME-8 8GB,23,15918,11139,NA
Kingston ACR26D4S9S8MH-8 8GB,25,15457,11293,NA
Kingston ACR26D4U9D8MH-16 16GB,24,16523,10170,NA
Kingston ACR26D4U9S8ME-8 8GB,22,16557,9146,NA
Kingston ACR26D4U9S8MH-8 8GB,27,15880,12228,NA
Kingston ASU21D4U5S8MB-8 8GB,24,15567,11195,NA
Kingston CBD24D4S7D8MA-16 16GB,24,15321,7963,NA
Kingston CBD24D4S7D8MB-16 16GB,26,14131,7351,NA
Kingston CBD24D4S7S8MB-8 8GB,25,14545,9884,NA
Kingston CBD24D4U7S8MA-8 8GB,30,13972,10549,NA
Kingston CBD26D4S9D8ME-16 16GB,23,16081,8721,NA
Kingston CBD26D4U9S8MH-8 8GB,22,17550,12926,NA
Kingston HP24D4S7S8MBP-8 8GB,26,14773,9768,$74.99
Kingston HP24D4U7S8MBP-8 8GB,24,15813,10886,NA
Kingston HP24D4U7S8MD-8 8GB,31,14854,10697,NA
Kingston HP24D4U7S8MH-8 8GB,23,16345,11454,NA
Kingston HP26D4S9S8MD-8 8GB,29,13858,6632,NA
Kingston HP26D4S9S8ME-8 8GB,26,15450,12019,NA
Kingston HP26D4S9S8MH-8 8GB,25,15078,10389,$69.99
Kingston HP26D4S9S8MHF-8 8GB,27,14358,9417,NA
Kingston HP26D4U6D8ME-16X 16GB,21,16746,8646,NA
Kingston HP26D4U9S8ME-8 8GB,23,15338,8706,NA
Kingston HP26D4U9S8ME-8X 8GB,22,18496,14790,NA
Kingston HP28D4S7D8HA-16X 16GB,24,16020,13302,NA
Kingston K821PJ-MIB 16GB,27,14278,9116,NA
Kingston K821PJ-MID 16GB,29,14075,9461,NA
Kingston K821PJ-MIH 16GB,29,14507,9673,NA
Kingston KCRXJ6-MIE 16GB,26,16622,13597,NA
Kingston KHX2133C13D4/4GX 4GB,25,15175,11059,NA
Kingston KHX2133C13D4/8GX 8GB,24,15340,10382,NA
Kingston KHX2133C13S4/16G 16GB,26,15152,11202,NA
Kingston KHX2133C13S4/4G 4GB,27,14338,11505,NA
Kingston KHX2133C13S4/8G 8GB,26,14950,10874,NA
Kingston KHX2133C14/16G 16GB,25,15025,9713,NA
Kingston KHX2133C14/8G 8GB,24,15347,10069,NA
Kingston KHX2133C14D4/4G 4GB,24,15720,11279,NA
Kingston KHX2133C14D4/8G 8GB,24,15651,11087,NA
Kingston KHX2133C14S4/16G 16GB,26,13916,9059,NA
Kingston KHX2133C14S4/8G 8GB,26,16085,11804,NA
Kingston KHX2133C15S4/8G 8GB,27,15161,11550,NA
Kingston KHX2400C12D4/16GX 16GB,23,14257,7217,NA
Kingston KHX2400C12D4/4GX 4GB,25,14792,11266,NA
Kingston KHX2400C12D4/8GX 8GB,22,16933,12145,NA
Kingston KHX2400C14D4/16G 16GB,25,15754,11601,NA
Kingston KHX2400C14S4/16G 16GB,25,15762,11526,NA
Kingston KHX2400C14S4/4G 4GB,26,16569,13318,NA
Kingston KHX2400C14S4/8G 8GB,24,16481,12764,NA
Kingston KHX2400C15/16G 16GB,24,15941,10959,NA
Kingston KHX2400C15/8G 8GB,23,16302,11134,NA
Kingston KHX2400C15D4/4G 4GB,22,16827,12431,NA
Kingston KHX2400C15D4/8G 8GB,23,16465,12260,NA
Kingston KHX2400C15S4/16G 16GB,24,16749,13339,NA
Kingston KHX2400C15S4/8G 8GB,24,15302,13112,NA
Kingston KHX2666C13/16GX 16GB,23,17229,12798,NA
Kingston KHX2666C13/8GX 8GB,20,18362,13489,NA
Kingston KHX2666C13D4/4GX 4GB,24,15419,11936,NA
Kingston KHX2666C13D4/8GX 8GB,22,17115,12809,NA
Kingston KHX2666C15/16GX 16GB,26,15339,11030,NA
Kingston KHX2666C15D4/4G 4GB,22,17129,13001,NA
Kingston KHX2666C15D4/8G 8GB,22,17111,12673,NA
Kingston KHX2666C15S4/16G 16GB,24,16534,11991,NA
Kingston KHX2666C15S4/8G 8GB,22,16538,12493,NA
Kingston KHX2666C16/16G 16GB,22,17480,12921,NA
Kingston KHX2666C16/8G 8GB,22,17632,12777,NA
Kingston KHX2800C14D4/4GX 4GB,24,15217,11677,NA
Kingston KHX2800C14D4/8GX 8GB,23,16876,12606,NA
Kingston KHX2933C15D4/8GX 8GB,21,18645,14009,NA
Kingston KHX2933C17D4/8G 8GB,21,18907,14295,NA
Kingston KHX3000C15/16GX 16GB,23,17461,13310,NA
Kingston KHX3000C15D4/4GX 4GB,25,15026,11814,NA
Kingston KHX3000C15D4/8GX 8GB,22,16930,12084,NA
Kingston KHX3000C16/16GX 16GB,25,15427,11343,NA
Kingston KHX3200C16D4/4GX 4GB,21,18049,13728,NA
Kingston KHX3200C16D4/8GX 8GB,21,18555,13802,NA
Kingston KHX3200C18D4/16G 16GB,21,18856,15252,NA
Kingston KHX3200C18D4/8G 8GB,20,19383,14945,NA
Kingston KHX3200C20S4/16GX 16GB,23,18388,14659,NA
Kingston KHX3200C20S4/8G 8GB,22,17331,13271,NA
Kingston KHX3333C16D4/8GX 8GB,20,18713,14024,NA
Kingston KHX3466C19D4/16G 16GB,22,18725,14745,NA
Kingston KHX3466C19D4/8G 8GB,22,17477,13201,NA
Kingston KHX3600C17D4/16GX 16GB,19,20770,17467,NA
Kingston KHX3600C17D4/8GX 8GB,20,19577,15455,NA
Kingston KHX4000C19D4/8GX 8GB,18,20275,16109,NA
Kingston KHYXPX-MIE 8GB,27,16215,9623,NA
Kingston KKN2NM-MIE 4GB,29,15088,11815,NA
Kingston KM0VW4-MID 8GB,27,15854,10720,NA
Kingston KMKYF9-MIB 8GB,25,14866,10733,NA
Kingston KMKYF9-MID 8GB,27,14130,10137,NA
Kingston KMKYF9-MIH 8GB,28,13910,9490,NA
Kingston KTD3KX-HYA 8GB,42,7363,6280,NA
Kingston KY7N41-MIE 8GB,27,16981,12741,NA
Kingston KYXC0V-MIB 16GB,27,15939,10059,NA
Kingston KYXC0V-MID 16GB,25,16497,10688,NA
Kingston KYXC0V-MIH 16GB,26,15369,8671,NA
Kingston MSI21D4S15HAG/8G 8GB,28,13189,10047,NA
Kingston MSI24D4S7D8MB-16 16GB,26,14743,10083,NA
Kingston MSI24D4S7D8MB-8 8GB,25,15300,11877,NA
Kingston MSI24D4S7D8MH-16 16GB,26,14266,8225,NA
Kingston MSI24D4S7S7MH-16 16GB,25,13396,7311,NA
Kingston MSI24D4S7S8MB-8 8GB,25,14615,11028,NA
Kingston MSI24D4U7D8MD-16 16GB,23,16642,10851,NA
Kingston MSI24D4U7S8MB-8 8GB,23,16060,11239,NA
Kingston MSI24D4U7S8MH-8 8GB,23,16971,11832,NA
Kingston MSI26D4S9S8ME-8 8GB,26,16535,11251,NA
Kingston X3XCFP-HYA 8GB,22,17826,13450,NA
Kingston X5H5PW-MIB 8GB,24,16467,11934,NA
Kingston XF875V-HYA 8GB,22,17755,14342,NA
Kingston XF875V-MIH 8GB,25,15734,12514,NA
Kingston XJ69DF-HYA 8GB,28,13798,12832,NA
Kingston XRGM6C-MIB 16GB,24,16668,11044,NA
Kingston XRMWRN-HYA 16GB,23,17380,11257,NA
Kingston XRMWRN-MIE 16GB,24,16014,12967,NA
Micron Technology 16ATF1G64AZ-2G1A1 8GB,30,12378,9616,NA
Micron Technology 16ATF1G64AZ-2G1A2 8GB,26,15616,11539,NA
Micron Technology 16ATF1G64AZ-2G1B1 8GB,26,15556,11195,NA
Micron Technology 16ATF1G64AZ-2G3A2 8GB,24,15037,9168,NA
Micron Technology 16ATF1G64HZ-2G1A2 8GB,28,13987,10708,NA
Micron Technology 16ATF1G64HZ-2G1B1 8GB,28,14169,10749,NA
Micron Technology 16ATF2G64AZ-2G1A1 16GB,26,14828,10760,NA
Micron Technology 16ATF2G64AZ-2G1B1 16GB,24,14173,8097,NA
Micron Technology 16ATF2G64AZ-2G3A1 16GB,26,13458,7918,NA
Micron Technology 16ATF2G64AZ-2G3B1 16GB,25,16355,11060,NA
Micron Technology 16ATF2G64AZ-2G3E1 16GB,29,16899,11893,NA
Micron Technology 16ATF2G64AZ-2G3H1 16GB,28,14438,8649,NA
Micron Technology 16ATF2G64AZ-2G6B1 16GB,22,18299,13784,NA
Micron Technology 16ATF2G64AZ-2G6E1 16GB,26,17424,13550,NA
Micron Technology 16ATF2G64AZ-2G6H1 16GB,25,17659,14306,NA
Micron Technology 16ATF2G64HZ-2G1A1 16GB,29,14067,10688,NA
Micron Technology 16ATF2G64HZ-2G1B1 16GB,29,13197,9431,NA
Micron Technology 16ATF2G64HZ-2G3A1 16GB,28,14977,12373,NA
Micron Technology 16ATF2G64HZ-2G3B1 16GB,28,14073,9396,NA
Micron Technology 16ATF2G64HZ-2G3B2 16GB,24,16443,12280,NA
Micron Technology 16ATF2G64HZ-2G3E1 16GB,26,14930,10573,NA
Micron Technology 16ATF2G64HZ-2G3H1 16GB,27,15010,10083,NA
Micron Technology 16ATF2G64HZ-2G6E1 16GB,26,16392,11651,NA
Micron Technology 16ATF2G64HZ-2G6H1 16GB,26,15338,11644,NA
Micron Technology 18ADF1G72PZ-2G1A1 8GB,32,9244,6848,NA
Micron Technology 18ASF1G72AZ-2G1A1 8GB,23,17194,13052,NA
Micron Technology 18ASF1G72AZ-2G1B1 8GB,33,9583,8602,NA
Micron Technology 18ASF1G72PDZ-2G1A1 8GB,35,9118,7681,NA
Micron Technology 18ASF1G72PDZ-2G1B1 8GB,36,11177,8358,NA
Micron Technology 18ASF1G72PDZ-2G3A2 8GB,35,9459,7074,NA
Micron Technology 18ASF1G72PZ-2G1A2 8GB,36,9590,8173,NA
Micron Technology 18ASF1G72PZ-2G1B1 8GB,31,11215,8782,NA
Micron Technology 18ASF2G72AZ-2G1A1 16GB,31,11659,7697,NA
Micron Technology 18ASF2G72AZ-2G3B1 16GB,23,15525,8795,NA
Micron Technology 18ASF2G72PDZ-2G3B1 16GB,42,8784,7024,NA
Micron Technology 18ASF2G72PZ-2G3B1 16GB,39,9014,6644,NA
Micron Technology 36ADS2G72PZ-2G1A1 16GB,84,6018,5322,NA
Micron Technology 36ASF2G72PZ-2G1A2 16GB,35,9721,8194,NA
Micron Technology 36ASF2G72PZ-2G1B1 16GB,37,9314,7604,NA
Micron Technology 36ASF2G72PZ-2G3A3 16GB,37,9865,7880,NA
Micron Technology 36ASF2G72PZ-2G3B1 16GB,35,10626,7711,NA
Micron Technology 36ASF2G72PZ-2G4AT 16GB,36,9812,7199,NA
Micron Technology 36ASF4G72PZ-2G1A1 32GB,37,9553,7802,NA
Micron Technology 36ASF4G72PZ-2G1B1 32GB,32,11118,6883,NA
Micron Technology 36ASF4G72PZ-2G3A1 32GB,38,8991,7137,NA
Micron Technology 36ASF4G72PZ-2G3B1 32GB,37,9857,7124,NA
Micron Technology 4ATF51264AZ-2G3B1 4GB,26,15426,10413,NA
Micron Technology 4ATF51264AZ-2G3E1 4GB,26,16875,12414,NA
Micron Technology 4ATF51264AZ-2G6E1 4GB,27,15294,8814,NA
Micron Technology 4ATF51264HZ-2G3B1 4GB,30,14213,10529,NA
Micron Technology 4ATF51264HZ-2G3B2 4GB,24,15823,11720,NA
Micron Technology 4ATF51264HZ-2G3E2 4GB,24,16059,11977,NA
Micron Technology 4ATF51264HZ-2G6E1 4GB,26,16662,11355,NA
Micron Technology 72ASS4G72LZ-2G1A1 32GB,45,8110,6725,NA
Micron Technology 72ASS8G72LZ-2G3B2 64GB,38,9262,6592,NA
Micron Technology 8ATF1G64AZ-2G1A1 8GB,25,14445,9133,NA
Micron Technology 8ATF1G64AZ-2G1B1 8GB,24,15090,10094,NA
Micron Technology 8ATF1G64AZ-2G3A1 8GB,26,14312,10121,NA
Micron Technology 8ATF1G64AZ-2G3B1 8GB,25,16062,11219,NA
Micron Technology 8ATF1G64AZ-2G3E1 8GB,27,16304,11292,NA
Micron Technology 8ATF1G64AZ-2G3H1 8GB,26,16046,10977,NA
Micron Technology 8ATF1G64AZ-2G3H1R 8GB,28,17809,13410,NA
Micron Technology 8ATF1G64AZ-2G6B1 8GB,21,19132,14510,NA
Micron Technology 8ATF1G64AZ-2G6E1 8GB,25,17380,12847,NA
Micron Technology 8ATF1G64AZ-2G6H1 8GB,25,17268,13154,NA
Micron Technology 8ATF1G64HZ-2G1A1 8GB,28,14216,10799,NA
Micron Technology 8ATF1G64HZ-2G3A1 8GB,29,13411,9539,NA
Micron Technology 8ATF1G64HZ-2G3B1 8GB,27,14458,10329,NA
Micron Technology 8ATF1G64HZ-2G3B2 8GB,22,17731,12997,NA
Micron Technology 8ATF1G64HZ-2G3E1 8GB,27,14311,9567,NA
Micron Technology 8ATF1G64HZ-2G3E2 8GB,27,15226,11706,NA
Micron Technology 8ATF1G64HZ-2G3H1 8GB,26,14927,11026,NA
Micron Technology 8ATF1G64HZ-2G6B1 8GB,25,15314,12172,NA
Micron Technology 8ATF1G64HZ-2G6D1 8GB,28,17058,12931,NA
Micron Technology 8ATF1G64HZ-2G6E1 8GB,26,16263,11672,NA
Micron Technology 8ATF1G64HZ-2G6H1 8GB,26,15287,11374,NA
Micron Technology 8ATF51264AZ-2G1A1 4GB,29,12415,9628,NA
Micron Technology 8ATF51264AZ-2G1A2 4GB,26,15657,11299,NA
Micron Technology 8ATF51264AZ-2G1AY 4GB,28,13788,8700,NA
Micron Technology 8ATF51264AZ-2G1B1 4GB,26,15520,11013,NA
Micron Technology 8ATF51264HZ-2G1A2 4GB,27,14175,10592,NA
Micron Technology 8ATF51264HZ-2G1B1 4GB,29,13519,9901,NA
Micron Technology 9ASF1G72PZ-2G3A1 8GB,37,10093,7389,NA
Micron Technology 9ASF1G72PZ-2G3B1 8GB,35,10703,7784,NA
Micron Technology 9ASF51272PZ-2G1A2 4GB,35,9608,7751,NA
Micron Technology 9ASF51272PZ-2G1B1 4GB,34,9731,8463,NA
Micron Technology 9ASF51272PZ-2G3B1 4GB,41,9547,7091,NA
Micron Technology AFSD416ES1P 16GB,25,16618,12717,NA
Micron Technology CT4G4DFS8213.8FA11 4GB,26,14422,10619,NA
Micron Technology CT8G4DFD8213.16FA11 8GB,28,12021,9108,NA
Micron Technology TEAMGROUP-UD4-2400 16GB,22,15914,8909,NA
Micron Technology TEAMGROUP-UD4-3000 16GB,23,16793,11527,NA
Mushkin 99[2/7/4]189F 4GB,26,14296,11204,NA
Mushkin 99[2/7/4]190F 4GB,26,14059,10657,$49.92*
Mushkin 99[2/7/4]191[F/T] 4GB,26,14465,10118,$46.99*
Mushkin 99[2/7/4]191F 4GB,27,13888,10870,$119.89*
Mushkin 99[2/7/4]197F 8GB,27,12770,10971,$88.32*
Mushkin 99[2/7/4]198F 8GB,26,12608,8708,$229.99*
Mushkin 99[2/7/4]199[F/T] 8GB,23,16009,11348,$89.99*
Mushkin 99[2/7/4]199F 8GB,27,12681,10537,$82.99*
Mushkin 99[2/7/4]200[F/T] 8GB,29,12652,6253,$101.51*
Mushkin 99[2/7/4]200F 8GB,26,13739,10294,$86.99*
Mushkin 99[2/7/4]204F 4GB,25,13432,11476,$36.97*
Mushkin 99[2/7/4]205[F/T] 8GB,20,18840,12683,$88.99*
Mushkin 99[2/7/4]205F 8GB,26,13536,11260,$229.99*
Mushkin 99[2/7/4]209F 8GB,28,13404,10318,$110.04*
Mushkin MB[A/B]4U240FFFF16G 16GB,29,13917,10371,$239.99*
Mushkin MES4S213FF16G28 16GB,26,13923,11574,$98.87
Mushkin MR[A/B]280HHHH16G 16GB,22,18396,14449,NA
Mushkin MR[A/B]4U266GHHF16G 16GB,23,17967,13114,NA
Mushkin MR[A/B]4U266GHHF8G 8GB,22,17845,13250,$281.39*
Mushkin MR[A/B]4U300JJJM16G 16GB,22,18182,14034,$214.99*
Mushkin MR[A/B]4U300JJJM8G 8GB,25,15976,11645,NA
Mushkin MR[A/B]4U320LLLM8G 8GB,22,18125,13523,NA
Panram International Corporation PUD42133C158G2VS 8GB,24,16396,12252,NA
Panram International Corporation PUD42400C154G2NJK 4GB,26,13493,8330,NA
Panram International Corporation PUD43000C158G2NJK 8GB,19,19776,14997,NA
Panram International Corporation W4U2133PS-8G 8GB,24,15601,11257,NA
Panram International Corporation W4U2400PS-8G 8GB,23,16940,12495,NA
Patriot Memory (PDP Systems) 2133 C14 Series 8GB,24,15599,10428,NA
Patriot Memory (PDP Systems) 2400 C14 Series 8GB,22,17629,12695,NA
Patriot Memory (PDP Systems) 2400 C15 Series 4GB,25,15211,11125,NA
Patriot Memory (PDP Systems) 2400 C16 Series 16GB,23,16046,10074,NA
Patriot Memory (PDP Systems) 2666 C15 Series 4GB,25,15402,11646,NA
Patriot Memory (PDP Systems) 2666 C16 Series 8GB,23,16921,12269,NA
Patriot Memory (PDP Systems) 2666 C18 Series 16GB,26,15287,12436,NA
Patriot Memory (PDP Systems) 2800 C16 Series 8GB,25,15200,11225,NA
Patriot Memory (PDP Systems) 3000 C15 Series 8GB,19,19257,14026,NA
Patriot Memory (PDP Systems) 3000 C16 Series 4GB,24,16135,12253,NA
Patriot Memory (PDP Systems) 3200 C16 Series 8GB,22,17615,12959,NA
Patriot Memory (PDP Systems) 3400 C16 Series 8GB,21,17790,13067,NA
Patriot Memory (PDP Systems) 3600 C16 Series 8GB,20,19353,15193,NA
Patriot Memory (PDP Systems) 3600 C17 Series 4GB,22,18897,15382,NA
Patriot Memory (PDP Systems) 3733 C17 Series 8GB,20,19117,14387,NA
Patriot Memory (PDP Systems) 4133 C19 Series 8GB,21,17094,11245,NA
Patriot Memory (PDP Systems) PSD416G21332 16GB,27,14771,10261,$157.65
Patriot Memory (PDP Systems) PSD416G21332S 16GB,30,10313,9544,NA
Patriot Memory (PDP Systems) PSD416G24002 16GB,25,14463,7742,$97.99
Patriot Memory (PDP Systems) PSD416G24002S 16GB,31,14182,11948,NA
Patriot Memory (PDP Systems) PSD44G213381 4GB,24,15562,11719,$58.47*
Patriot Memory (PDP Systems) PSD44G213382 4GB,23,17446,13122,NA
Patriot Memory (PDP Systems) PSD44G240081 4GB,23,15943,11723,$82.12
Patriot Memory (PDP Systems) PSD44G240082 4GB,27,15043,10182,$27.99
Patriot Memory (PDP Systems) PSD48G21332 8GB,27,13941,10061,$64.99*
Patriot Memory (PDP Systems) PSD48G21332S 8GB,28,16051,12323,NA
Patriot Memory (PDP Systems) PSD48G213381 8GB,24,14547,8623,$102.36
Patriot Memory (PDP Systems) PSD48G213381S 8GB,32,11905,7833,NA
Patriot Memory (PDP Systems) PSD48G24002 8GB,24,15763,11536,$59.99*
Patriot Memory (PDP Systems) PSD48G240081 8GB,23,15664,10958,$102.42
Patriot Memory (PDP Systems) PSD48G240082 8GB,23,17274,11115,$159.99
Patriot Memory (PDP Systems) PSD48G266681 8GB,22,17924,13788,NA
"PNY Technologies, Inc. 4GBF1X04JEEEXX-12-K 4GB",24,16876,12219,NA
"PNY Technologies, Inc. 4GBF1X04LEEE35-12 4GB",21,17988,14030,NA
"PNY Technologies, Inc. 4GBF1X04LEEE35-12-K 4GB",24,15885,11973,NA
"PNY Technologies, Inc. 4GBF1X04MFFF36-12-K 4GB",24,15821,12298,NA
"PNY Technologies, Inc. 8GBF1X08JEEE36-12-K 8GB",23,16350,12052,NA
"PNY Technologies, Inc. 8GBF1X08QFHH36-135-K 8GB",20,18948,13915,NA
"PNY Technologies, Inc. 8GBF2X04HEEE35-12-K 8GB",24,16095,11273,NA
"PNY Technologies, Inc. 8GBF2X04HEEE36-12-K 8GB",25,15931,11673,NA
"PNY Technologies, Inc. 8GBF2X04JEEE35-12-K 8GB",24,16286,11930,NA
"PNY Technologies, Inc. 8GBF2X04JEEE36-12-K 8GB",23,16510,11592,NA
"PNY Technologies, Inc. 8GBF2X04JEEEXX-12-K 8GB",24,16705,12959,NA
Ramaxel Technology RMSA3260MB78HAF2400 8GB,30,13164,9151,NA
Ramaxel Technology RMSA3260MD78HAF-2666 8GB,26,15750,9448,NA
Ramaxel Technology RMSA3260ME78HAF-2666 8GB,26,15544,10145,NA
Ramaxel Technology RMSA3260MH78HAF-2666 8GB,24,14237,9675,NA
Ramaxel Technology RMSA3270MB86H9F2400 4GB,26,13999,10258,NA
Ramaxel Technology RMSA3300ME78HBF-2666 16GB,24,16308,8645,NA
Ramaxel Technology RMSA3300MH78HBF-2666 16GB,24,15876,11507,NA
Ramaxel Technology RMUA5090KB78HAF2133 8GB,26,14140,8383,NA
Ramaxel Technology RMUA5090KE68H9F2133 4GB,26,15502,10943,NA
Ramaxel Technology RMUA5110MB78HAF-2400 8GB,28,15696,11499,NA
Ramaxel Technology RMUA5110MB78HAF2400 8GB,31,13583,8956,NA
Ramaxel Technology RMUA5110ME78HAF-2666 8GB,22,16961,11794,NA
Ramaxel Technology RMUA5110MH78HAF-2666 8GB,27,14842,7498,NA
Ramaxel Technology RMUA5180MH78HBF-2666 16GB,28,14630,7297,NA
Samsung M378A1G43DB0-CPB 8GB,27,15003,10987,$157.95
Samsung M378A1G43EB1-CPB 8GB,26,15046,10529,NA
Samsung M378A1G43EB1-CRC 8GB,22,15969,10701,NA
Samsung M378A1K43BB1-CPB 8GB,26,15285,10330,$63.00
Samsung M378A1K43BB1-CRC 8GB,22,15871,9454,NA
Samsung M378A1K43BB2-CRC 8GB,26,15767,10289,NA
Samsung M378A1K43BB2-CTD 8GB,21,17925,13800,NA
Samsung M378A1K43CB2-CRC 8GB,24,16269,11288,NA
Samsung M378A1K43CB2-CTD 8GB,25,16830,12621,$85.00
Samsung M378A1K43DB2-CTD 8GB,24,16536,10711,NA
Samsung M378A2K43BB1-CPB 16GB,25,15028,9806,$147.99
Samsung M378A2K43BB1-CRC 16GB,27,14473,9728,$147.51
Samsung M378A2K43CB1-CRC 16GB,25,16053,9988,NA
Samsung M378A2K43CB1-CTD 16GB,28,16067,12771,$141.68
Samsung M378A5143DB0-CPB 4GB,28,13125,9578,$37.00*
Samsung M378A5143EB1-CPB 4GB,25,15614,10834,NA
Samsung M378A5244BB0-CRC 4GB,28,15985,11271,NA
Samsung M378A5244CB0-CRC 4GB,27,14865,9769,$24.52
Samsung M378A5244CB0-CTD 4GB,25,16559,12356,$27.00
Samsung M386A4G40DM0-CPB 32GB,38,9206,7414,$297.18
Samsung M386A8K40BM1-CRC 64GB,34,10372,7516,$769.99
Samsung M391A1G43DB0-CPB 8GB,31,11728,6757,$99.99*
Samsung M391A2K43BB1-CPB 16GB,25,15749,9187,$119.99*
Samsung M391A2K43BB1-CRC 16GB,22,18995,14992,NA
